REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20160213_ClearCell_241_IP.nodup.bam	X20160213_ClearCell_241_INPUT.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
18_Peak_37054_lociStitched	chr20	36737120	36799345	18	18330	23906.845	7050.0925	722	TGM2		TGM2	722	1	ENSG00000198959	TGM2	45.2400066426742	1
9_Peak_15479_lociStitched	chr3	187980212	188016849	9	21873	21044.2928	4194.9365	723	LPP		LPP	723	1	ENSG00000145012	LPP	264.848227847461	1
6_Peak_62880_lociStitched	chr5	60597093	60630600	6	12581	20499.5826	3652.263	724	ZSWIM6		ZSWIM6	724	1	ENSG00000130449	ZSWIM6	31.5973892040909	1
17_Peak_34645_lociStitched	chr13	43541552	43590383	17	11274	22310.8839	5522.7861	725	EPSTI1	DNAJC15,EPSTI1	EPSTI1	725	1	ENSG00000133106	EPSTI1	18.8392725587939	1
21_Peak_109243_lociStitched	chr20	43170405	43245377	21	23154	25325.5416	8554.3052	726	PKIG	ADA,SERINC3,PKIG	PKIG	726	1	ENSG00000168734	PKIG	12.5494745970805	1
3_Peak_24530_lociStitched	chr20	1302826	1319244	3	9734	18708.311	1938.9658	727	SDCBP2	SDCBP2	SDCBP2	727	1	ENSG00000125775	SDCBP2	3.55806237776003	1
Peak_1781	chr3	50370545	50379066	1	8522	17909.4378	1145.2224	728	RASSF1,ZMYND10	CYB561D2,TUSC2,HYAL3,NPRL2,NAT6,HYAL1,HYAL2,IFRD2,TMEM115,RASSF1	RASSF1	728	1	ENSG00000068028	RASSF1	12.919099308222	1
6_Peak_4248_lociStitched	chr16	79623385	79647597	6	12354	19388.9696	2643.9504	729	MAF		MAF	729	1	ENSG00000178573	MAF	13.5130896795362	1
6_Peak_15176_lociStitched	chr5	133838217	133864085	6	10798	19437.2152	2716.14	730	PHF15		PHF15	730	1	ENSG00000251169	LINC01843	0.111349572406507	1
15_Peak_43256_lociStitched	chr19	33738494	33795016	15	23136	22733.1484	6036.5496	731	LOC80054,CEBPA	SLC7A10	CEBPA	731	1	ENSG00000245848	CEBPA	4.22579065343465	1
7_Peak_35083_lociStitched	chr6	134491027	134514759	7	10280	19424.642	2731.5532	732	SGK1		SGK1	732	1	ENSG00000118515	SGK1	29.286057275374	1
13_Peak_18956_lociStitched	chr3	14446840	14478717	13	20125	20257.8335	3589.3502	733	SLC6A6		SLC6A6	733	1	ENSG00000131389	SLC6A6	40.2334745792865	1
24_Peak_36953_lociStitched	chr15	66909486	66997605	24	19273	25439.9553	8776.6524	734	SMAD6	SMAD6	SMAD6	734	1	ENSG00000137834	SMAD6	12.4532183221601	1
4_Peak_115583_lociStitched	chr10	91086595	91113246	4	11524	19625.7964	2992.9073	735	IFIT3	IFIT1B,IFIT2,IFIT1	IFIT3	735	1	ENSG00000119917	IFIT3	17.8526991212771	1
1_Peak_1156_lociStitched	chr11	65623771	65629054	1	5284	17388.4662	760.752	736	CFL1,MUS81	SNX32,CCDC85B,CTSW,EFEMP2,FIBP,FOSL1	CFL1	736	1	ENSG00000172757	CFL1	196.055732983134	1
16_Peak_38319_lociStitched	chr20	33722230	33781297	16	13700	22486.8069	5865.3531	737	EDEM2,PROCR	MMP24,TRPC4AP,EDEM2	PROCR	737	1	ENSG00000101000	PROCR	4.51600224869542	1
5_Peak_29158_lociStitched	chr17	21178639	21193926	5	9285	18709.7593	2092.7903	738	MAP2K3	C17orf103	MAP2K3	738	1	ENSG00000034152	MAP2K3	25.6394432424713	1
13_Peak_16467_lociStitched	chr5	150438001	150485176	13	14483	22332.645	5722.3275	739	ANXA6,TNIP1	GPX3	TNIP1	739	1	ENSG00000145901	TNIP1	75.4549823458885	1
16_Peak_19453_lociStitched	chr9	94646155	94682920	16	23289	20452.3695	3849.2955	740	ROR2		ROR2	740	1	ENSG00000169071	ROR2	4.67323531020989	1
16_Peak_22398_lociStitched	chr20	32366557	32429637	16	15183	23699.156	7096.5	741	ZNF341,CHMP4B		CHMP4B	741	1	ENSG00000101421	CHMP4B	77.5800489942809	1
3_Peak_88_lociStitched	chr4	185392850	185400727	3	6632	17460.9459	874.347	742	IRF2		IRF2	742	1	ENSG00000168310	IRF2	16.806026491713	1
12_Peak_32926_lociStitched	chr5	137797273	137829814	12	8336	20201.4528	3628.3215	743	EGR1	ETF1,REEP2	EGR1	743	1	ENSG00000120738	EGR1	150.506244706697	1
14_Peak_17122_lociStitched	chr9	137251608	137301953	14	20635	22086.3515	5517.812	744	RXRA		RXRA	744	1	ENSG00000186350	RXRA	39.5523194205565	1
3_Peak_144_lociStitched	chr1	228269142	228278182	3	8612	17799.76	1238.48	745	ARF1	ARF1,MIR3620,MRPL55,GUK1,C1orf35	ARF1	745	1	ENSG00000143761	ARF1	218.078702680641	1
3_Peak_5240_lociStitched	chr11	18404200	18418580	3	6591	18242.468	1683.898	746	LDHA	LDHC,LDHA	LDHA	746	1	ENSG00000134333	LDHA	169.284279031264	1
1_Peak_1225_lociStitched	chr22	41839724	41845221	1	5498	17240.2411	686.5753	747	TOB2	ACO2,PHF5A	TOB2	747	1	ENSG00000183864	TOB2	66.0566898580497	1
14_Peak_35958_lociStitched	chr22	46959490	47031091	14	19552	23477.9679	6930.9768	748	GRAMD4	CELSR1	GRAMD4	748	1	ENSG00000075240	GRAMD4	25.838198616444	1
6_Peak_23082_lociStitched	chr4	2787747	2808976	6	14937	19093.3626	2551.7258	749	SH3BP2	TNIP2,SH3BP2,ADD1	SH3BP2	749	1	ENSG00000087266	SH3BP2	90.3343174705676	1
10_Peak_1009_lociStitched	chr22	20861495	20888461	10	14628	19429.003	2933.9008	750	MED15	KLHL22	MED15	750	1	ENSG00000099917	MED15	55.6515047123409	1
19_Peak_143271_lociStitched	chr6	52401213	52463252	19	18901	23463.1498	6973.1836	751	TRAM2		TRAM2	751	1	ENSG00000065308	TRAM2	28.8234681426279	1
15_Peak_95370_lociStitched	chr3	15808854	15851152	15	17227	20831.765	4365.1536	752	ANKRD28	ANKRD28	ANKRD28	752	1	ENSG00000206560	ANKRD28	40.568095583861	1
Peak_410	chr19	42753886	42761683	1	7798	17201.7414	740.715	753	ERF	CIC,GSK3A,PAFAH1B3,PRR19,DEDD2,ZNF526	ERF	753	1	ENSG00000105722	ERF	29.9297092901083	1
16_Peak_34523_lociStitched	chr17	29265621	29305534	16	14854	21082.0466	4637.8906	754	ADAP2,RNF135,DPRXP4	C17orf42	RNF135	754	1	ENSG00000181481	RNF135	17.8875355879822	1
6_Peak_25556_lociStitched	chr17	18084206	18107275	6	9794	18992.7077	2560.659	755	ALKBH5	LLGL1	ALKBH5	755	1	ENSG00000091542	ALKBH5	44.883018909965	1
19_Peak_18887_lociStitched	chr7	134374465	134431235	19	25633	22798.832	6380.948	756		BPGM,CALD1	CALD1	756	1	ENSG00000122786	CALD1	200.246039277441	1
11_Peak_10282_lociStitched	chr4	185704106	185748734	11	16054	21555.324	5141.1456	757	SLED1,ACSL1	MIR3945,MLF1IP	SLED1	757	1	ENSG00000249138		0.716036513818704	1
2_Peak_70129_lociStitched	chr20	34326638	34332875	2	5971	17099.3592	715.3839	758	RBM39	RBM39,PHF20,ROMO1,NFS1	RBM39	758	1	ENSG00000131051	RBM39	275.683712289304	1
11_Peak_130438_lociStitched	chr3	124743695	124795328	11	15107	23203.8702	6831.0459	759	HEG1		HEG1	759	1	ENSG00000173706	HEG1	26.6125478051552	1
5_Peak_90875_lociStitched	chr11	3846254	3863662	5	10792	18429.8496	2062.848	760	PGAP2,RHOG	STIM1,PGAP2,NUP98	RHOG	760	1	ENSG00000177105	RHOG	16.9612221525368	1
8_Peak_74722_lociStitched	chr1	144909124	144942122	8	12714	23194.2942	6837.1856	761	PDE4DIP		PDE4DIP	761	1	ENSG00000178104	PDE4DIP	26.0530144644557	1
12_Peak_12641_lociStitched	chr8	37637655	37681197	12	16756	21566.3526	5216.3316	762	GPR124	ERLIN2,PROSC,BRF2,LOC728024	GPR124	762	1	ENSG00000020181	ADGRA2	14.7830788584513	2
Peak_2470	chr12	53438727	53448916	1	10190	17360.0182	1011.7677	763	LOC283335,TENC1	SPRYD3,SOAT2,IGFBP6,EIF4B	TENC1	763	1	ENSG00000257337		72.1522530453445	2
1_Peak_66_lociStitched	chr2	174826686	174831949	1	5264	16918.4398	575.2459	764	SP3		SP3	764	1	ENSG00000172845	SP3	39.7566565571655	1
24_Peak_79227_lociStitched	chr3	183224980	183278943	24	21623	22534.9488	6200.3487	765	KLHL6		KLHL6	765	1	ENSG00000172578	KLHL6	3.69756442800596	1
3_Peak_20095_lociStitched	chr13	41627017	41639421	3	6742	17753.8452	1428.9408	766	WBP4	ELF1	WBP4	766	1	ENSG00000120688	WBP4	29.7406024018242	1
6_Peak_11169_lociStitched	chr2	113379487	113406145	6	10772	19463.0058	3142.9782	767	FLJ42351,SLC20A1	CHCHD5	FLJ42351	767	1	ENSG00000237753		0.976509150134864	1
9_Peak_81949_lociStitched	chr12	104849904	104889241	9	13211	20809.273	4500.1528	768	CHST11		CHST11	768	1	ENSG00000171310	CHST11	6.71859431846952	1
6_Peak_13746_lociStitched	chr10	88840505	88865981	6	10122	18735.0504	2504.2908	769	FAM35A,GLUD1		GLUD1	769	1	ENSG00000148672	GLUD1	72.4630897259966	1
9_Peak_132164_lociStitched	chr20	4775519	4816580	9	10197	20900.049	4680.954	770	RASSF2		RASSF2	770	1	ENSG00000101265	RASSF2	6.08257745570139	1
8_Peak_13890_lociStitched	chr22	37614674	37641838	8	16533	19153.3364	2936.4284	771	RAC2	CYTH4,SSTR3,C1QTNF6	RAC2	771	1	ENSG00000128340	RAC2	8.49070350134701	1
5_Peak_24010_lociStitched	chr19	39824936	39864391	5	10425	20433.7445	4217.7395	772	SAMD4B,GMFG	IL29,PLEKHG2,LRFN1,MED29,ZFP36,PAF1	SAMD4B	772	1	ENSG00000179134	SAMD4B	65.8182043544747	1
4_Peak_2350_lociStitched	chr19	46004949	46024312	4	9001	18298.035	2087.3314	773	PPM1N,VASP	FOSB,RTN2	VASP	773	1	ENSG00000125753	VASP	32.9839502057741	1
8_Peak_104353_lociStitched	chr16	19119285	19148882	8	12077	19599.1334	3394.7759	774	ITPRIPL2	COQ7,ITPRIPL2,SYT17	ITPRIPL2	774	1	ENSG00000205730	ITPRIPL2	90.915582144685	1
14_Peak_35145_lociStitched	chr20	48363903	48411924	14	19870	22056.0453	5853.7599	775		SLC9A8,B4GALT5	SLC9A8	775	1	ENSG00000197818	SLC9A8	22.6172845754295	1
16_Peak_82142_lociStitched	chr14	61787770	61822600	16	24137	20121.291	3921.858	776	PRKCH	TMEM30B	PRKCH	776	1	ENSG00000027075	PRKCH	9.13066493733357	1
14_Peak_7388_lociStitched	chr9	134247974	134299138	14	14493	21437.716	5244.31	777		BAT2L1	BAT2L1	777	1	ENSG00000130723	PRRC2B	185.037934351908	2
Peak_94	chr11	67118851	67125361	1	6511	16937.718	748.65	778	LOC100130987,POLD4	CLCF1,PPP1CA,TBC1D10C,SSH3,RAD9A	POLD4	778	1	ENSG00000175482	POLD4	33.8678289335435	1
6_Peak_6508_lociStitched	chrX	39942487	39969520	6	9212	18879.8472	2714.1132	779	BCOR		BCOR	779	1	ENSG00000183337	BCOR	25.3349873951656	1
22_Peak_52516_lociStitched	chr12	116756148	116830432	22	22108	24290.868	8141.5264	780		MED13L	MED13L	780	1	ENSG00000123066	MED13L	69.9062685147501	1
16_Peak_58029_lociStitched	chr8	101470501	101542207	16	22001	24523.452	8375.2608	781	ANKRD46		ANKRD46	781	1	ENSG00000186106	ANKRD46	14.470131631458	1
Peak_1025	chr11	62605987	62610914	1	4928	16795.1576	655.291	782	WDR74	SNORD29,SNHG1,SNORD31,SLC3A2,SNORD27,NXF1,SNORD26,STX5,SNORD30,SNORD28,SNORD22,TMEM223,SNORD25	WDR74	782	1	ENSG00000133316	WDR74	45.3777776642198	1
6_Peak_3099_lociStitched	chr12	13347215	13365337	6	14410	18290.5346	2151.0814	783	EMP1		EMP1	783	1	ENSG00000134531	EMP1	51.564061514896	1
19_Peak_15376_lociStitched	chr11	122025463	122079827	19	22754	22006.5472	5882.1848	784	LOC399959	MIR100,MIRLET7A2,BLID	LOC399959	784	1	ENSG00000255090	NA	0.892640452512001	2
12_Peak_22635_lociStitched	chr1	8064039	8122676	12	17523	22135.4675	6045.4747	785	ERRFI1	PARK7	ERRFI1	785	1	ENSG00000116285	ERRFI1	42.5598999801296	1
4_Peak_648_lociStitched	chr11	78126284	78139406	4	10713	17408.9574	1345.005	786	GAB2		GAB2	786	1	ENSG00000033327	GAB2	35.5965389590902	1
8_Peak_19119_lociStitched	chr2	197023385	197049670	8	14787	18827.9455	2791.467	787	STK17B		STK17B	787	1	ENSG00000081320	STK17B	20.4718035191825	1
5_Peak_144237_lociStitched	chr4	77113791	77136286	5	16611	18551.6265	2517.1905	788	SCARB2	FAM47E,NUP54	SCARB2	788	1	ENSG00000138760	SCARB2	71.6123462174661	1
6_Peak_107460_lociStitched	chr11	111589455	111616741	6	10595	19427.632	3405.2928	789	PPP2R1B,SIK2	PPP2R1B	PPP2R1B	789	1	ENSG00000137713	PPP2R1B	24.2131270565791	1
7_Peak_117535_lociStitched	chr1	226285972	226320962	7	10584	19860.324	3841.902	790		H3F3A,LOC440926	LOC440926	790	1	ENSG00000143799	PARP1	82.9557956187709	3
4_Peak_4772_lociStitched	chr7	1552484	1579034	4	9982	18975.285	2962.98	791	MAFK	INTS1,PSMG3,KIAA1908,TMEM184A	MAFK	791	1	ENSG00000198517	MAFK	40.1901290810192	1
Peak_325	chr17	1616461	1622521	1	6061	16823.772	829.008	792	C17orf91,WDR81,MIR22	PRPF8,SERPINF2,TLCD2,WDR81,SERPINF1,C17orf91	C17orf91	792	1	ENSG00000167716	WDR81	16.3182849107817	2
6_Peak_87511_lociStitched	chr4	114663958	114684805	6	7474	18086.8572	2099.2929	793	CAMK2D		CAMK2D	793	1	ENSG00000145349	CAMK2D	12.4532770014097	1
3_Peak_81500_lociStitched	chr9	14309568	14324050	3	12804	17378.4	1394.6166	794	NFIB	NFIB	NFIB	794	1	ENSG00000147862	NFIB	83.3288619869982	1
8_Peak_6804_lociStitched	chr19	19475057	19518531	8	8360	21258.786	5295.1332	795	GATAD2A	MAU2,SUGP1	GATAD2A	795	1	ENSG00000167491	GATAD2A	58.6295545173908	1
7_Peak_15515_lociStitched	chr20	30175244	30202292	7	14052	19458.3312	3508.1256	796	ID1,MIR3193	PSIMCT-1,COX4I2	ID1	796	1	ENSG00000125968	ID1	19.7061916306709	1
27_Peak_25327_lociStitched	chr3	127397119	127495654	27	21188	27491.265	11548.302	797	MGLL,ABTB1	PODXL2	ABTB1	797	1	ENSG00000114626	ABTB1	23.4659435527848	1
16_Peak_21153_lociStitched	chr2	1711231	1749095	16	18385	19829.3768	3888.6328	798	PXDN		PXDN	798	1	ENSG00000130508	PXDN	76.2927021956905	1
8_Peak_14921_lociStitched	chr8	1692238	1736853	8	10818	20951.204	5019.1875	799	CLN8	MIR596,ARHGEF10	CLN8	799	1	ENSG00000182372	CLN8	14.183699116769	1
5_Peak_6153_lociStitched	chr12	4377705	4399231	5	11310	18570.4802	2652.0032	800	CCND2	C12orf5	CCND2	800	1	ENSG00000118971	CCND2	19.60232144871	1
11_Peak_26575_lociStitched	chr22	44408292	44464713	11	12799	21784.1481	5895.9945	801	PARVB		PARVB	801	1	ENSG00000188677	PARVB	12.0253755075574	1
2_Peak_2657_lociStitched	chr11	65654488	65662219	2	7640	16965.6795	1086.9786	802	FOSL1,CCDC85B,FIBP	C11orf68,CTSW,EFEMP2,DRAP1,CFL1,MUS81	CCDC85B	802	1	ENSG00000175602	CCDC85B	8.46923333411631	1
25_Peak_36373_lociStitched	chr1	28431364	28503626	25	22563	23102.1614	7226.2	803	PTAFR	EYA3,LOC653566	PTAFR	803	1	ENSG00000169403	PTAFR	11.9305504243513	1
11_Peak_15137_lociStitched	chr11	72414015	72456189	11	15424	20652.6078	4778.3142	804	ARAP1	PDE2A,STARD10,ARAP1	ARAP1	804	1	ENSG00000186635	ARAP1	76.9771119636819	1
20_Peak_41287_lociStitched	chr21	40351493	40413110	20	20180	23124.8601	7264.6443	805			PSMG1	805	1	ENSG00000183527	PSMG1	14.1593826769555	1
16_Peak_61966_lociStitched	chr14	23611686	23653160	16	19001	20185.3958	4334.033	806	SLC7A8	CEBPE,C14orf119,ACIN1	SLC7A8	806	1	ENSG00000092068	SLC7A8	23.1353680994601	1
12_Peak_51859_lociStitched	chr8	17452919	17490522	12	20275	20279.2979	4440.9143	807	PDGFRL		PDGFRL	807	1	ENSG00000104213	PDGFRL	10.0488864312489	1
13_Peak_95034_lociStitched	chr8	134121682	134175408	13	17567	22199.5832	6371.9036	808	TG	SLA,WISP1	SLA	808	1	ENSG00000155926	SLA	5.96251186266072	1
5_Peak_149274_lociStitched	chr12	92518062	92539735	5	11988	18253.0006	2427.376	809	BTG1		BTG1	809	1	ENSG00000133639	BTG1	55.8418105618633	1
2_Peak_8417_lociStitched	chr10	102756250	102762602	2	6276	16647.9568	828.3008	810	LZTS2	PDZD7,SFXN3,MIR608,MRPL43,C10orf2,SEMA4G	LZTS2	810	1	ENSG00000107816	LZTS2	49.908741950512	1
21_Peak_95413_lociStitched	chrX	13096327	13145654	21	24690	21092.2252	5292.7871	811		FAM9C	FAM9C	811	1	ENSG00000187268	FAM9C	0.0826957388498338	1
2_Peak_1066_lociStitched	chr6	157097603	157104967	2	7121	16658.8408	870.4248	812	ARID1B		ARID1B	812	1	ENSG00000049618	ARID1B	70.6786780790376	1
11_Peak_142129_lociStitched	chr16	88812807	88857546	11	16167	20360.7189	4576.7997	813	FAM38A	RNF166,APRT,CDT1,CTU2	FAM38A	813	1	ENSG00000103335	PIEZO1	52.0059899370211	2
24_Peak_56722_lociStitched	chr17	4384132	4444733	24	25918	22525.3917	6744.8913	814	SPNS2,SPNS3,MYBBP1A	GGT6,SMTNL2,MYBBP1A	SPNS2	814	1	ENSG00000183018	SPNS2	7.80143474857833	1
24_Peak_51563_lociStitched	chr21	44726053	44790086	24	21046	22744.5216	6966.7904	815			SIK1	815	1	ENSG00000160209	PDXK	130.866202849101	3
6_Peak_15334_lociStitched	chr8	49309617	49345966	6	17092	20035.5688	4260.1028	816			EFCAB1	816	1	ENSG00000034239	EFCAB1	0.578870171948836	1
1_Peak_3434_lociStitched	chr20	34354750	34362009	1	7260	16708.7662	937.1369	817	PHF20	RBM39	PHF20	817	1	ENSG00000025293	PHF20	66.9805610287817	1
13_Peak_18083_lociStitched	chr9	139537896	139574736	13	17981	19864.128	4092.924	818	AGPAT2,EGFL7,MIR126	SNORA43,SNORA17,SNHG7,FAM69B	EGFL7	818	1	ENSG00000172889	EGFL7	12.1976214803505	1
10_Peak_87844_lociStitched	chr7	95215882	95241601	10	15669	18587.1213	2854.809	819	PDK4		PDK4	819	1	ENSG00000004799	PDK4	24.2481556246628	1
14_Peak_74101_lociStitched	chr22	31610659	31641052	14	18787	19001.7036	3291.5619	820	LIMK2	PIK3IP1,LIMK2	LIMK2	820	1	ENSG00000182541	LIMK2	57.1705570670255	1
2_Peak_1425_lociStitched	chr12	11801139	11811714	2	6710	17120.925	1432.9125	821	ETV6		ETV6	821	1	ENSG00000139083	ETV6	57.9744756959674	1
3_Peak_656_lociStitched	chr12	56319579	56334145	3	7675	17301.4948	1637.2184	822	DGKA,WIBG	SILV,RAB5B,CDK2	DGKA	822	1	ENSG00000065357	DGKA	13.8338796269106	1
15_Peak_53348_lociStitched	chr3	145835972	145885246	15	15391	21069.5624	5415.2126	823	PLOD2	PLOD2	PLOD2	823	1	ENSG00000152952	PLOD2	29.6189209972134	1
3_Peak_251_lociStitched	chr2	241499326	241520151	3	9285	18307.2575	2655.1875	824	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	RNPEPL1	824	1	ENSG00000142327	RNPEPL1	43.5273033623923	1
10_Peak_10720_lociStitched	chr3	50627647	50661917	10	8349	19386.539	3738.857	825	CISH,MAPKAPK3	HEMK1,C3orf18,CISH	CISH	825	1	ENSG00000114737	CISH	6.84689968180901	1
11_Peak_103407_lociStitched	chrX	23791078	23830264	11	18534	19730.151	4134.123	826	SAT1	SAT1,ACOT9	SAT1	826	1	ENSG00000130066	SAT1	207.138042069205	1
9_Peak_26_lociStitched	chr2	128144143	128174029	9	10908	18870.0204	3281.4828	827		MAP3K2,PROC	PROC	827	1	ENSG00000115718	PROC	1.11218845099064	1
1_Peak_661_lociStitched	chr1	116915030	116923819	1	8790	16835.3295	1252.4325	828	ATP1A1	ATP1A1OS,ATP1A1	ATP1A1	828	1	ENSG00000163399	ATP1A1	213.311903984576	1
Peak_193	chr15	93423909	93429781	1	5873	16258.3936	683.5008	829	LOC100507217	MIR3175,CHD2	LOC100507217	829	1	ENSG00000173575	CHD2	247.649195969917	2
10_Peak_53495_lociStitched	chr5	90574322	90611262	10	12903	19803.534	4229.63	830			LOC100129716	830	1	ENSG00000248323	LUCAT1	0.902545867147551	1
9_Peak_46380_lociStitched	chr3	111564848	111585631	9	14147	17775.6999	2202.998	831	PLCXD2,PHLDB2	PHLDB2	PHLDB2	831	1	ENSG00000144824	PHLDB2	12.0247001253451	1
5_Peak_15483_lociStitched	chr5	131592705	131614733	5	10142	18179.7084	2608.1152	832	PDLIM4	SLC22A4,P4HA2,PDLIM4	PDLIM4	832	1	ENSG00000131435	PDLIM4	6.13108744234716	1
Peak_2743	chr11	65147745	65155134	1	7390	16534.3653	975.348	833	FRMD8,SLC25A45	NEAT1,DPF2,SLC25A45,TIGD3	SLC25A45	833	1	ENSG00000162241	SLC25A45	11.1303009424682	1
Peak_18	chr19	49374365	49380226	1	5862	16306.4742	754.8968	834	PPP1R15A	PLEKHA4,NUCB1,HSD17B14,TULP2	PPP1R15A	834	1	ENSG00000087074	PPP1R15A	43.7084750324279	1
9_Peak_66984_lociStitched	chr1	207979314	208005252	9	11521	18722.0484	3192.9678	835	LOC148696	MIR29C,MIR29B2	LOC148696	835	1	ENSG00000203709	MIR29B2CHG	25.9795159730217	2
4_Peak_2014_lociStitched	chr21	40176396	40212441	4	11625	19601.271	4073.085	836	ETS2	NCRNA00114	ETS2	836	1	ENSG00000157557	ETS2	44.1056632810914	1
11_Peak_65044_lociStitched	chr1	153478870	153511673	11	13201	19353.77	3828.1101	837	S100A6,S100A5	S100A7,S100A2,S100A3,S100A4	S100A6	837	1	ENSG00000197956	S100A6	363.009229031412	1
12_Peak_44740_lociStitched	chr8	22215325	22256438	12	17212	20124.8135	4621.1012	838	SLC39A14	SLC39A14,PPP3CC	SLC39A14	838	1	ENSG00000104635	SLC39A14	20.209947391781	1
10_Peak_30820_lociStitched	chr2	47181494	47217759	10	16883	19728.16	4272.017	839	TTC7A	MCFD2	MCFD2	839	1	ENSG00000180398	MCFD2	35.2330437432678	1
8_Peak_127009_lociStitched	chr22	32012216	32058939	8	9281	20857.1472	5401.1788	840	SFI1,PISD		PISD	840	1	ENSG00000241878	PISD	23.313668289137	1
7_Peak_24298_lociStitched	chr15	85264618	85297989	7	10665	18871.3005	3433.8759	841	ZNF592	SEC11A	ZNF592	841	1	ENSG00000166716	ZNF592	33.037183075763	1
16_Peak_32137_lociStitched	chr19	46071802	46120752	16	13034	20191.875	4772.625	842	EML2,OPA3,GPR4	EML2,MIR330	OPA3	842	1	ENSG00000125741	OPA3	24.125597862472	1
17_Peak_43729_lociStitched	chr8	37727030	37762556	17	21110	20004.6906	4586.4066	843	RAB11FIP1	BRF2,GOT1L1	RAB11FIP1	843	1	ENSG00000156675	RAB11FIP1	58.8448777860313	1
2_Peak_67797_lociStitched	chr7	5565498	5573647	2	8027	16538.3955	1123.7471	844	ACTB	MIR589,FBXL18	ACTB	844	1	ENSG00000075624	ACTB	1933.15464981693	1
9_Peak_463_lociStitched	chr19	45349450	45375422	9	11618	18021.9708	2633.5608	845	PVRL2	TOMM40,BCAM,APOE,APOC1	PVRL2	845	1	ENSG00000130202	NECTIN2	39.5047398965027	2
12_Peak_84209_lociStitched	chr2	85925128	85972273	12	15399	20729.6565	5346.243	846	GNLY	ATOH8,SFTPB	GNLY	846	1	ENSG00000115523	GNLY	1.83621400557605	1
7_Peak_14019_lociStitched	chr11	68767244	68782678	7	11647	17173.4118	1791.8874	847	MRGPRF	TPCN2,MRGPRD	MRGPRF	847	1	ENSG00000172935	MRGPRF	2.11464587875784	1
16_Peak_26707_lociStitched	chr6	35549101	35589522	16	15977	19656.7323	4304.8365	848	FKBP5		FKBP5	848	1	ENSG00000096060	FKBP5	23.9905665311522	1
16_Peak_81659_lociStitched	chr1	40497449	40560171	16	9063	22096.9606	6748.8872	849	PPT1,CAP1		CAP1	849	1	ENSG00000131236	CAP1	140.82937170113	1
13_Peak_43865_lociStitched	chr9	19148964	19186251	13	16330	19456.3566	4109.0274	850		PLIN2,HAUS6	PLIN2	850	1	ENSG00000147872	PLIN2	19.5140125642404	1
10_Peak_44316_lociStitched	chr19	44156177	44207244	10	8699	20625.9613	5285.4345	851	PLAUR	SRRM5,ZNF428,IRGC,CADM4	PLAUR	851	1	ENSG00000011422	PLAUR	23.1418248747284	1
5_Peak_6464_lociStitched	chr7	50343139	50370614	5	16548	18353.3	3022.25	852	IKZF1		IKZF1	852	1	ENSG00000185811	IKZF1	2.90106335201774	1
22_Peak_145785_lociStitched	chr3	11537501	11613275	22	14102	23709.6846	8388.1818	853	VGLL4,ATG7		VGLL4	853	1	ENSG00000144560	VGLL4	56.7446592691904	1
8_Peak_45738_lociStitched	chr3	5223955	5242071	8	8077	17548.9692	2260.8768	854	EDEM1		EDEM1	854	1	ENSG00000134109	EDEM1	35.2007644738537	1
20_Peak_82914_lociStitched	chr3	58399842	58475153	20	20682	23692.8406	8419.7698	855	PDHB,PXK	KCTD6,ACOX2	PDHB	855	1	ENSG00000168291	PDHB	26.1431188828905	1
12_Peak_4102_lociStitched	chr14	77403847	77454067	12	14347	20996.982	5735.124	856		C14orf4	C14orf4	856	1	ENSG00000100603	SNW1	45.139751436725	3
12_Peak_41069_lociStitched	chr6	137061072	137114818	12	16827	21310.289	6051.7996	857	MAP3K5	PEX7	MAP3K5	857	1	ENSG00000197442	MAP3K5	21.3183543364631	1
14_Peak_99250_lociStitched	chr3	12684465	12724626	14	14521	19618.6485	4361.4846	858	RAF1		RAF1	858	1	ENSG00000132155	RAF1	69.6576527096203	1
20_Peak_58157_lociStitched	chr1	118173985	118241932	20	23494	22694.298	7440.1965	859		FAM46C	FAM46C	859	1	ENSG00000198162	MAN1A2	78.0596934801257	3
13_Peak_14651_lociStitched	chr15	74211998	74258383	13	13263	20386.2075	5139.458	860	LOXL1	PML,TBC1D21,STOML1	LOXL1	860	1	ENSG00000129038	LOXL1	10.2648435364703	1
3_Peak_15458_lociStitched	chr12	109115171	109129290	3	5532	16939.9762	1701.3395	861	CORO1C		CORO1C	861	1	ENSG00000110880	CORO1C	48.1981781883666	1
11_Peak_21216_lociStitched	chr19	768274	802794	11	14875	18785.784	3552.108	862	PTBP1	LPPR3,ELANE,AZU1,PRTN3,C19orf21,MIR3187,PTBP1	PTBP1	862	1	ENSG00000011304	PTBP1	133.168166126492	1
7_Peak_147584_lociStitched	chr20	3775679	3794663	7	14057	17341.884	2114.8176	863	CDC25B	CDC25B,C20orf29,C20orf27,SPEF1,MAVS,CENPB	CDC25B	863	1	ENSG00000101224	CDC25B	26.8871558026987	1
6_Peak_231_lociStitched	chr6	119656313	119677047	6	7821	17762.8178	2535.7682	864	MAN1A1		MAN1A1	864	1	ENSG00000111885	MAN1A1	8.59165578390267	1
