#Endometrioid_589_Tu_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Endometrioid_589_Tu_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Endometrioid_589_Tu_IP.nodup.bam
#Using cutoff of 20167.791 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_589_Tu_IP.nodup.bam	Endometrioid_589_Tu_Input.nodup.bam	enhancerRank	isSuper
2_Peak_13665_lociStitched	chr4	152116190	152117722	2	1005	852.7112	127.0028	9236	0
1_Peak_16715_lociStitched	chr6	43805909	43807006	1	1098	846.6646	121.2185	9237	0
3_Peak_26499_lociStitched	chr20	10829541	10845685	3	2259	2461.96	1737.0944	9238	0
1_Peak_17043_lociStitched	chr10	72146782	72147606	1	825	808.1792	83.9656	9239	0
1_Peak_19230_lociStitched	chr19	12163009	12163956	1	948	796.0482	71.8773	9240	0
1_Peak_34784_lociStitched	chr7	100875410	100876490	1	1081	857.952	133.812	9241	0
1_Peak_20400_lociStitched	chr1	173398573	173399454	1	882	822.6778	98.7601	9242	0
2_Peak_52187_lociStitched	chr13	110037260	110043029	2	855	1166.4918	443.0592	9243	0
2_Peak_48522_lociStitched	chr22	43259492	43264164	2	1182	1274.0544	550.8288	9244	0
1_Peak_25381_lociStitched	chr18	53068651	53069553	1	903	883.1482	160.3756	9245	0
2_Peak_34104_lociStitched	chr7	30181968	30189107	2	1645	1462.7811	740.3143	9246	0
2_Peak_75999_lociStitched	chr20	10518748	10521564	2	1255	970.6752	248.3712	9247	0
1_Peak_30218_lociStitched	chr7	56101410	56102373	1	964	807.6681	85.4181	9248	0
1_Peak_24886_lociStitched	chr14	88468026	88469045	1	1020	879.6008	157.4355	9249	0
1_Peak_36900_lociStitched	chr12	112195298	112196524	1	1227	901.9682	179.8542	9250	0
2_Peak_22416_lociStitched	chr22	43423798	43424961	2	941	894.1144	172.0077	9251	0
1_Peak_26608_lociStitched	chr10	125707110	125708245	1	1136	888.8185	166.845	9252	0
2_Peak_28289_lociStitched	chr2	56107538	56112631	2	1044	1268.157	546.4789	9253	0
1_Peak_46323_lociStitched	chr16	67047409	67048623	1	1215	894.8394	173.3592	9254	0
1_Peak_23146_lociStitched	chr11	57243523	57244689	1	1167	858.9922	137.588	9255	0
1_Peak_25346_lociStitched	chr1	147789905	147791070	1	1166	844.392	123.024	9256	0
2_Peak_38398_lociStitched	chr18	43381997	43383673	2	1377	919.7888	198.606	9257	0
1_Peak_25176_lociStitched	chr3	73815284	73816591	1	1308	887.8451	167.0346	9258	0
4_Peak_37533_lociStitched	chr11	3959840	3968952	4	1399	1809.6432	1088.884	9259	0
4_Peak_64451_lociStitched	chr8	48589307	48596684	4	1453	1611.8745	891.1416	9260	0
1_Peak_27414_lociStitched	chrX	122782049	122783126	1	1078	872.0469	151.4262	9261	0
1_Peak_26302_lociStitched	chr5	159894431	159895460	1	1030	858.186	137.5773	9262	0
1_Peak_26381_lociStitched	chr21	19060988	19062181	1	1194	873.6339	153.0619	9263	0
1_Peak_21807_lociStitched	chr2	60742706	60743792	1	1087	834.048	113.487	9264	0
1_Peak_81670_lociStitched	chr1	1789815	1791281	1	1467	912.1452	191.6062	9265	0
2_Peak_55536_lociStitched	chr19	42005933	42008008	2	750	1018.41	298.1775	9266	0
1_Peak_36939_lociStitched	chr3	125931497	125932567	1	1071	840.271	120.268	9267	0
1_Peak_21882_lociStitched	chr10	121200632	121201746	1	1115	839.0648	119.6436	9268	0
2_Peak_70666_lociStitched	chr17	64670066	64672798	2	1389	1024.7732	305.4376	9269	0
2_Peak_49871_lociStitched	chr8	95448862	95454052	2	1830	1287.12	568.305	9270	0
2_Peak_79058_lociStitched	chr7	112517756	112522711	2	1081	1183.254	464.779	9271	0
2_Peak_104505_lociStitched	chr21	35215235	35221354	2	1088	1434.2936	715.923	9272	0
3_Peak_29186_lociStitched	chr22	47724329	47733370	3	1327	1779.2688	1061.4134	9273	0
1_Peak_14546_lociStitched	chr10	18916310	18916910	1	601	765.42	48.3	9274	0
1_Peak_15341_lociStitched	chr5	64235680	64236311	1	632	821.6251	104.8722	9275	0
2_Peak_49817_lociStitched	chr18	10032488	10036066	2	1597	1170.3638	453.6904	9276	0
1_Peak_23554_lociStitched	chr11	8040473	8041598	1	1126	797.2875	80.775	9277	0
3_Peak_69873_lociStitched	chr6	147171838	147179420	3	1185	1590.7036	874.2046	9278	0
1_Peak_45625_lociStitched	chr10	119480393	119481353	1	961	884.928	168.576	9279	0
2_Peak_90260_lociStitched	chr6	108435049	108439697	2	1161	1137.8304	421.5736	9280	0
Peak_36035	chr11	67785428	67787275	1	1848	927.194	211.2968	9281	0
1_Peak_28212_lociStitched	chr11	117999884	118001042	1	1159	815.9268	100.0512	9282	0
Peak_35006	chr9	130897692	130898650	1	959	913.5488	197.7312	9283	0
3_Peak_67115_lociStitched	chr6	31916572	31920458	3	950	1184.8414	469.4288	9284	0
2_Peak_22304_lociStitched	chr9	111240409	111246374	2	1570	1365.985	650.7815	9285	0
2_Peak_63592_lociStitched	chr2	159573475	159581538	2	1103	1554.5464	839.3583	9286	0
2_Peak_37811_lociStitched	chr10	73072537	73073864	2	1036	936.4639	221.4763	9287	0
1_Peak_18475_lociStitched	chr9	110227897	110228840	1	944	863.1279	148.4282	9288	0
1_Peak_30739_lociStitched	chr2	129018073	129019445	1	1373	900.032	185.7688	9289	0
2_Peak_38429_lociStitched	chr2	192501893	192503569	2	1201	931.856	217.7124	9290	0
2_Peak_60305_lociStitched	chr12	54140320	54145811	2	1443	1288.7377	574.9077	9291	0
2_Peak_27811_lociStitched	chr2	8226744	8228303	2	1156	847.9401	134.2299	9292	0
3_Peak_31453_lociStitched	chr6	34240045	34253067	3	1399	2234.5752	1520.9696	9293	0
3_Peak_85467_lociStitched	chr11	117145112	117152952	3	1345	1616.608	903.168	9294	0
3_Peak_47520_lociStitched	chr3	188107258	188115681	3	1560	1559.0973	845.6692	9295	0
3_Peak_41625_lociStitched	chr6	45440158	45451605	3	866	1809.7707	1096.6226	9296	0
2_Peak_54974_lociStitched	chr15	90835162	90837115	2	911	959.3136	246.2733	9297	0
1_Peak_28476_lociStitched	chr15	29130862	29132139	1	1278	820.7279	107.9065	9298	0
2_Peak_20738_lociStitched	chr11	73334287	73335509	2	969	856.2554	143.4628	9299	0
1_Peak_34211_lociStitched	chr18	77721270	77722636	1	1367	898.0084	185.3662	9300	0
2_Peak_32499_lociStitched	chr3	45052978	45054316	2	1202	859.7988	147.18	9301	0
3_Peak_66959_lociStitched	chr17	37078410	37082888	3	1527	1192.9392	480.4894	9302	0
1_Peak_59272_lociStitched	chr8	98861300	98862673	1	1374	839.3149	127.0025	9303	0
2_Peak_27196_lociStitched	chr22	18115596	18117241	2	1252	882.8715	170.5865	9304	0
2_Peak_27504_lociStitched	chr10	25190361	25198123	2	893	1751.8834	1040.108	9305	0
2_Peak_45145_lociStitched	chr6	2579168	2580991	2	1350	910.5885	198.8893	9306	0
2_Peak_14035_lociStitched	chr10	63699812	63702702	2	887	1108.026	396.797	9307	0
2_Peak_37148_lociStitched	chr11	114068305	114069924	2	1442	872.8029	161.7381	9308	0
2_Peak_22554_lociStitched	chr5	141395214	141404888	2	1075	1701.6566	990.6176	9309	0
1_Peak_15351_lociStitched	chr21	40106003	40106596	1	594	775.9405	64.9335	9310	0
1_Peak_21974_lociStitched	chr13	46524580	46525507	1	928	828.8307	118.0071	9311	0
2_Peak_42248_lociStitched	chr1	213089702	213098991	2	1123	1683.1668	972.5583	9312	0
2_Peak_42257_lociStitched	chr1	31090913	31092156	2	1038	824.109	113.7345	9313	0
1_Peak_28653_lociStitched	chr1	32354399	32355490	1	1092	854.253	144.012	9314	0
2_Peak_18844_lociStitched	chr15	52477175	52478369	2	1033	801.5322	91.341	9315	0
2_Peak_43345_lociStitched	chr6	25192778	25194895	2	1271	916.8727	206.8309	9316	0
1_Peak_22898_lociStitched	chr10	118976098	118977063	1	966	864.1575	154.3035	9317	0
2_Peak_34840_lociStitched	chr15	69774967	69777714	2	1265	975.4597	265.6349	9318	0
3_Peak_31987_lociStitched	chr5	32274489	32276498	3	1172	879.3393	169.7605	9319	0
2_Peak_37511_lociStitched	chr8	129154032	129165878	2	1099	2150.049	1440.4736	9320	0
3_Peak_66728_lociStitched	chr12	109956099	109957967	3	1644	928.396	219.1164	9321	0
1_Peak_20678_lociStitched	chr10	16482460	16483096	1	637	798.4344	89.4852	9322	0
1_Peak_28173_lociStitched	chr18	47194534	47195722	1	1189	767.6856	58.806	9323	0
2_Peak_40185_lociStitched	chr5	78094350	78101788	2	885	1466.7736	757.9322	9324	0
2_Peak_102559_lociStitched	chr17	3542513	3544411	2	1319	885.2272	176.514	9325	0
1_Peak_42366_lociStitched	chr19	5804543	5806086	1	1544	785.5413	76.9957	9326	0
Peak_23528	chr21	44802527	44803346	1	820	816.8706	108.5175	9327	0
2_Peak_85917_lociStitched	chr1	157480791	157490666	2	924	1665.9125	957.875	9328	0
2_Peak_40835_lociStitched	chr4	146802766	146809061	2	1516	1473.6595	766.1015	9329	0
3_Peak_24538_lociStitched	chr10	111827687	111837882	3	1379	1912.582	1205.049	9330	0
2_Peak_45641_lociStitched	chr1	109934805	109936012	2	845	839.4685	132.0458	9331	0
1_Peak_13614_lociStitched	chr2	42068105	42068677	1	573	759.2156	52.7956	9332	0
3_Peak_38384_lociStitched	chr17	65600776	65605588	3	1275	1210.6992	504.2976	9333	0
1_Peak_35878_lociStitched	chr22	46329968	46331485	1	1518	873.6403	167.4768	9334	0
2_Peak_22850_lociStitched	chr3	73768841	73777327	2	1220	1610.6428	904.6076	9335	0
2_Peak_21362_lociStitched	chr1	207581721	207588316	2	1201	1393.5235	687.8585	9336	0
2_Peak_36707_lociStitched	chr4	184718319	184719854	2	1335	834.426	128.94	9337	0
Peak_24275	chr17	39846759	39847785	1	1027	802.1268	96.7518	9338	0
2_Peak_30571_lociStitched	chr17	2796159	2797649	2	1308	860.475	155.109	9339	0
1_Peak_31408_lociStitched	chr3	126248741	126249954	1	1214	851.1621	145.8026	9340	0
2_Peak_45478_lociStitched	chr12	48337015	48340809	2	1071	1183.728	478.4234	9341	0
2_Peak_44591_lociStitched	chr19	4327899	4329391	2	1266	916.9832	211.7148	9342	0
2_Peak_76648_lociStitched	chr9	140560885	140565408	2	1505	1193.6197	488.484	9343	0
1_Peak_21848_lociStitched	chr7	73300487	73301471	1	985	827.4456	122.3112	9344	0
2_Peak_44570_lociStitched	chr15	40525863	40527637	2	1440	966.6526	261.665	9345	0
2_Peak_37237_lociStitched	chr3	52926410	52928399	2	1594	913.5477	208.845	9346	0
Peak_24376	chr14	24748559	24749738	1	1180	801.0126	96.3243	9347	0
2_Peak_30408_lociStitched	chr8	622614	623919	2	1169	814.7115	110.2725	9348	0
1_Peak_30970_lociStitched	chr3	12271162	12272554	1	1393	871.8096	167.4576	9349	0
2_Peak_30425_lociStitched	chr12	7652598	7654126	2	1022	844.5256	140.2704	9350	0
2_Peak_28348_lociStitched	chr5	73091795	73093510	2	1251	927.3005	223.293	9351	0
1_Peak_23456_lociStitched	chr6	46458810	46459964	1	1155	790.3746	86.6654	9352	0
3_Peak_71960_lociStitched	chr10	14446779	14450101	3	1290	1138.1172	434.5176	9353	0
2_Peak_35787_lociStitched	chr18	51674857	51676854	2	1076	905.8392	202.4958	9354	0
2_Peak_79449_lociStitched	chr11	95430540	95435719	2	1463	1335.1462	631.838	9355	0
2_Peak_22486_lociStitched	chr1	245985851	245987065	2	1037	827.4624	124.435	9356	0
2_Peak_48330_lociStitched	chr20	45439645	45443680	2	1401	1147.1505	444.2535	9357	0
1_Peak_23104_lociStitched	chr15	39916778	39917988	1	1211	854.018	151.25	9358	0
1_Peak_23234_lociStitched	chr16	68420575	68421617	1	1043	791.399	88.6742	9359	0
1_Peak_25948_lociStitched	chr19	35158072	35159069	1	998	797.2012	94.715	9360	0
3_Peak_61441_lociStitched	chr2	135496152	135498549	3	1331	948.0135	245.9322	9361	0
1_Peak_40866_lociStitched	chr5	78066889	78068805	1	1917	900.52	198.6892	9362	0
2_Peak_54847_lociStitched	chr17	592566	597560	2	1895	1257.9886	556.3316	9363	0
4_Peak_36203_lociStitched	chr6	157266423	157285434	4	1180	2773.7049	2072.199	9364	0
Peak_35871	chr21	44789152	44790894	1	1743	884.4134	182.91	9365	0
1_Peak_25276_lociStitched	chr10	94920487	94921559	1	1073	811.6112	110.3088	9366	0
3_Peak_57854_lociStitched	chr2	119727755	119731641	3	1896	1154.5306	453.4962	9367	0
3_Peak_49464_lociStitched	chr7	107579041	107580872	3	1039	950.289	249.3822	9368	0
2_Peak_34148_lociStitched	chr15	80324984	80326306	2	1034	873.3132	172.521	9369	0
1_Peak_17808_lociStitched	chr1	120557516	120558428	1	913	752.4	51.6192	9370	0
5_Peak_80638_lociStitched	chr9	77756733	77764315	5	1628	1519.4328	818.856	9371	0
1_Peak_43056_lociStitched	chr22	20817430	20818731	1	1302	833.5507	133.2224	9372	0
2_Peak_38063_lociStitched	chr7	100029498	100031220	2	1643	913.3488	213.1836	9373	0
1_Peak_20245_lociStitched	chr1	25009577	25010304	1	728	772.801	72.7	9374	0
2_Peak_48246_lociStitched	chr2	120184287	120187162	2	1380	905.9125	205.85	9375	0
1_Peak_38228_lociStitched	chr7	151408781	151410080	1	1300	902.2854	202.5141	9376	0
1_Peak_18258_lociStitched	chr2	101855460	101856298	1	839	769.6192	69.8892	9377	0
2_Peak_27019_lociStitched	chr3	126500415	126501471	2	893	826.1088	126.5088	9378	0
2_Peak_70661_lociStitched	chr17	2715239	2718411	2	1589	1170.7852	471.3592	9379	0
2_Peak_40020_lociStitched	chr8	67053416	67055114	2	1210	876.6774	177.2712	9380	0
3_Peak_35708_lociStitched	chr12	106668135	106683015	3	1395	2662.032	1962.672	9381	0
1_Peak_26836_lociStitched	chr19	36443673	36444870	1	1198	773.3817	74.0943	9382	0
3_Peak_30567_lociStitched	chr9	111453271	111454801	3	1239	898.569	199.665	9383	0
Peak_17133	chr17	38439212	38440043	1	832	779.9766	81.3549	9384	0
3_Peak_75814_lociStitched	chr8	81012831	81016429	3	1537	1095.9508	397.579	9385	0
2_Peak_78256_lociStitched	chr17	27387489	27391120	2	1434	1047.1804	348.9391	9386	0
3_Peak_72431_lociStitched	chr12	105142292	105145045	3	1662	996.586	298.9758	9387	0
2_Peak_37651_lociStitched	chr4	4992473	4993961	2	1400	920.6256	223.0512	9388	0
2_Peak_24259_lociStitched	chr6	25404277	25410952	2	1203	1351.6875	654.15	9389	0
1_Peak_31259_lociStitched	chr11	134009210	134010317	1	1108	779.2173	82.0287	9390	0
2_Peak_49125_lociStitched	chr20	46735637	46737368	2	1466	858.576	161.6754	9391	0
2_Peak_26278_lociStitched	chr15	89610625	89612189	2	1365	898.6744	201.9124	9392	0
3_Peak_53821_lociStitched	chr1	186808220	186817737	3	1474	1617.89	921.2456	9393	0
3_Peak_63691_lociStitched	chr10	104927385	104941835	3	1145	2706.485	2009.995	9394	0
1_Peak_18798_lociStitched	chr3	70937706	70938921	1	1216	808.461	112.1445	9395	0
2_Peak_24727_lociStitched	chr10	116063318	116064764	2	1187	854.4414	158.1924	9396	0
Peak_23144	chr10	88714490	88715862	1	1373	823.3372	127.1844	9397	0
3_Peak_31580_lociStitched	chr21	44697324	44699183	3	1344	910.5382	214.5286	9398	0
2_Peak_35198_lociStitched	chr3	185034137	185035234	2	837	802.7846	106.9575	9399	0
2_Peak_25477_lociStitched	chr3	160698141	160699991	2	946	831.02	135.235	9400	0
1_Peak_18993_lociStitched	chr1	65719837	65720659	1	823	774.2418	78.8298	9401	0
1_Peak_20249_lociStitched	chr10	22566811	22567641	1	831	808.171	113.046	9402	0
2_Peak_27596_lociStitched	chr1	151130558	151132129	2	1401	873.0047	177.9943	9403	0
1_Peak_18777_lociStitched	chr1	91316310	91317240	1	931	821.004	126.015	9404	0
2_Peak_34324_lociStitched	chr12	133100673	133102010	2	786	867.5793	172.6067	9405	0
1_Peak_32572_lociStitched	chr1	109841643	109843146	1	1504	830.7081	135.8712	9406	0
2_Peak_60505_lociStitched	chr17	62033890	62039973	2	788	1274.9968	580.3182	9407	0
1_Peak_34825_lociStitched	chr5	114505134	114506580	1	1447	908.6664	214.1526	9408	0
3_Peak_63714_lociStitched	chr10	32701133	32707234	3	1122	1504.5066	810.2128	9409	0
2_Peak_35942_lociStitched	chr6	56234992	56236543	2	735	861.5805	167.3529	9410	0
1_Peak_20005_lociStitched	chr8	80200531	80201372	1	842	777.1681	83.0067	9411	0
1_Peak_26235_lociStitched	chr12	32292396	32293173	1	778	838.5384	144.5997	9412	0
2_Peak_37066_lociStitched	chr10	92958215	92959366	2	1013	845.985	152.0471	9413	0
2_Peak_42969_lociStitched	chr12	2353122	2358046	2	1228	1366.41	672.6184	9414	0
Peak_16714	chr6	30704526	30705439	1	914	805.266	111.5686	9415	0
2_Peak_40077_lociStitched	chr19	7864732	7870469	2	1167	1216.244	522.6407	9416	0
2_Peak_69140_lociStitched	chr3	53227352	53231055	2	1129	1188.663	495.0911	9417	0
Peak_23795	chr19	49981590	49982551	1	962	793.6899	100.4245	9418	0
3_Peak_63956_lociStitched	chr16	58529364	58535712	3	1570	1418.778	725.5764	9419	0
1_Peak_16339_lociStitched	chr1	84326179	84326795	1	617	770.7392	77.6776	9420	0
3_Peak_94525_lociStitched	chr17	41044211	41047126	3	1443	971.861	278.9655	9421	0
2_Peak_37406_lociStitched	chr2	202073420	202074477	2	909	853.2104	160.5583	9422	0
2_Peak_31328_lociStitched	chr17	4277362	4279721	2	1049	911.7535	219.1511	9423	0
2_Peak_89277_lociStitched	chr13	43390091	43395153	2	824	1160.7166	468.235	9424	0
2_Peak_46022_lociStitched	chr10	114121007	114122868	2	1502	919.7062	227.4142	9425	0
2_Peak_51291_lociStitched	chr5	141595054	141596456	2	1313	838.5362	146.6492	9426	0
3_Peak_44456_lociStitched	chr12	76051055	76054391	3	1086	1096.2096	404.3232	9427	0
2_Peak_46433_lociStitched	chr2	235044525	235046657	2	824	1000.5476	308.9268	9428	0
3_Peak_52345_lociStitched	chr2	118879590	118882381	3	1116	984.1066	292.4968	9429	0
3_Peak_33307_lociStitched	chr13	48699701	48701780	3	1503	857.1717	165.6963	9430	0
2_Peak_45827_lociStitched	chr10	28690939	28692742	2	1479	918.8088	227.3583	9431	0
Peak_23655	chr22	46524973	46525973	1	1001	814.5	123.3	9432	0
5_Peak_40536_lociStitched	chr1	214601325	214620739	5	2308	2620.89	1929.7516	9433	0
1_Peak_19406_lociStitched	chr2	230451292	230452283	1	992	784.6738	93.5504	9434	0
1_Peak_29140_lociStitched	chr2	69345523	69346723	1	1201	817.2	126.12	9435	0
2_Peak_42300_lociStitched	chr14	101175259	101178142	2	1910	941.5878	250.5327	9436	0
1_Peak_17371_lociStitched	chr1	226904781	226905832	1	1052	813.1587	122.1262	9437	0
3_Peak_86155_lociStitched	chr14	35133679	35136389	3	1446	1014.353	323.574	9438	0
2_Peak_74829_lociStitched	chr17	2951849	2952830	2	875	791.3727	100.6506	9439	0
2_Peak_28395_lociStitched	chr12	104982051	104983177	2	973	876.591	185.9026	9440	0
4_Peak_51998_lociStitched	chr7	46785476	46804387	4	2007	2749.6594	2059.4079	9441	0
2_Peak_22743_lociStitched	chr18	3051836	3059155	2	854	1526.0115	835.8298	9442	0
2_Peak_49590_lociStitched	chr14	24030513	24032088	2	1371	919.6425	229.4775	9443	0
Peak_17432	chr10	104227293	104227992	1	700	780.9927	90.9399	9444	0
2_Peak_77178_lociStitched	chr5	54733952	54736246	2	1387	930.217	240.1818	9445	0
1_Peak_29202_lociStitched	chr7	30024693	30025949	1	1257	832.4768	142.556	9446	0
2_Peak_46832_lociStitched	chr9	91363356	91370444	2	890	1378.616	688.9536	9447	0
2_Peak_53295_lociStitched	chr3	127794647	127796260	2	1282	858.2773	168.7198	9448	0
1_Peak_35442_lociStitched	chr17	17780282	17781901	1	1620	835.0802	145.5481	9449	0
2_Peak_57305_lociStitched	chr7	73785605	73787587	2	1172	893.6838	204.3442	9450	0
1_Peak_28707_lociStitched	chr16	54227703	54228818	1	1116	823.8735	134.5805	9451	0
2_Peak_22487_lociStitched	chr1	28852851	28853973	2	947	770.3652	81.1206	9452	0
1_Peak_13133_lociStitched	chr20	25834260	25834980	1	721	768.024	79.272	9453	0
2_Peak_45280_lociStitched	chr11	8935635	8938541	2	1085	1101.374	412.652	9454	0
2_Peak_38764_lociStitched	chr3	131105114	131106632	2	1175	917.0238	228.6108	9455	0
1_Peak_31978_lociStitched	chr4	186886774	186888013	1	1240	817.1205	128.856	9456	0
1_Peak_30086_lociStitched	chr1	208115733	208116603	1	871	799.878	111.708	9457	0
1_Peak_15915_lociStitched	chr10	54068062	54068828	1	767	790.129	102.1078	9458	0
2_Peak_37002_lociStitched	chr8	20186409	20190946	2	1430	1190.5088	502.6996	9459	0
1_Peak_20392_lociStitched	chr6	64515443	64516332	1	890	745.0709	57.4294	9460	0
1_Peak_27729_lociStitched	chr7	43288312	43289629	1	1318	807.0576	119.5836	9461	0
2_Peak_56907_lociStitched	chr16	54111166	54115307	2	1254	1021.9988	334.5928	9462	0
2_Peak_68580_lociStitched	chr15	86209696	86212484	2	1122	985.558	298.316	9463	0
2_Peak_50730_lociStitched	chr10	125689286	125690697	2	1320	849.2809	162.4061	9464	0
1_Peak_24833_lociStitched	chr5	88028061	88029203	1	1143	802.255	116.0272	9465	0
Peak_22990	chr12	122221619	122222504	1	886	784.0215	97.881	9466	0
2_Peak_35357_lociStitched	chr10	7202764	7204639	2	1638	956.625	270.5625	9467	0
1_Peak_25606_lociStitched	chr3	16440956	16442261	1	1306	784.4355	98.397	9468	0
1_Peak_18613_lociStitched	chr12	8085948	8086601	1	654	771.5195	85.6083	9469	0
2_Peak_47331_lociStitched	chr13	100307642	100311122	2	1778	1057.224	371.316	9470	0
1_Peak_30610_lociStitched	chr1	208408904	208410205	1	1302	828.737	143.2401	9471	0
1_Peak_32344_lociStitched	chr1	66860418	66861727	1	1310	840.1162	154.8547	9472	0
2_Peak_47080_lociStitched	chrX	10078207	10079976	2	1668	870.8787	185.745	9473	0
1_Peak_29679_lociStitched	chr3	105716309	105717376	1	1068	818.2823	133.4817	9474	0
1_Peak_22741_lociStitched	chr17	45887836	45888618	1	783	716.6248	32.2184	9475	0
2_Peak_79513_lociStitched	chr17	64529630	64536926	2	1701	1480.3584	795.9936	9476	0
1_Peak_41926_lociStitched	chr12	121566520	121567770	1	1251	819.75	135.625	9477	0
2_Peak_55572_lociStitched	chr2	26828922	26830126	2	1019	797.048	113.0556	9478	0
1_Peak_21979_lociStitched	chr14	65822509	65823888	1	1380	835.8119	151.9658	9479	0
1_Peak_38152_lociStitched	chr11	102138545	102139616	1	1072	820.7073	136.8738	9480	0
1_Peak_43288_lociStitched	chr6	170589141	170590196	1	1056	808.8685	125.123	9481	0
2_Peak_32201_lociStitched	chr1	44793249	44795082	2	1579	922.7322	239.3898	9482	0
1_Peak_28846_lociStitched	chr1	113733901	113735205	1	1305	866.8992	183.6032	9483	0
1_Peak_31201_lociStitched	chr12	111505028	111506110	1	1083	768.4364	85.478	9484	0
2_Peak_22883_lociStitched	chr8	129567135	129569251	2	1043	916.0164	233.1832	9485	0
2_Peak_44307_lociStitched	chr1	170182671	170184454	2	1612	870.6389	188.1065	9486	0
Peak_24084	chr22	38636892	38637961	1	1070	830.2923	147.9496	9487	0
2_Peak_45386_lociStitched	chr2	236617936	236619317	2	1279	809.1279	127.052	9488	0
1_Peak_18482_lociStitched	chr2	26407550	26408451	1	902	780.0858	98.2991	9489	0
2_Peak_57751_lociStitched	chr16	68321217	68323824	2	1578	1012.2981	330.5676	9490	0
2_Peak_17737_lociStitched	chr2	130634821	130636136	2	1183	770.853	89.2885	9491	0
1_Peak_35595_lociStitched	chr7	140339741	140340900	1	1160	786.2656	104.7736	9492	0
1_Peak_21308_lociStitched	chr6	149081916	149082647	1	732	768.2079	86.7697	9493	0
1_Peak_21782_lociStitched	chr8	143838094	143839270	1	1177	813.792	132.5352	9494	0
1_Peak_33119_lociStitched	chr2	160219076	160220139	1	1064	812.2383	131.0679	9495	0
2_Peak_31264_lociStitched	chr11	44032619	44034155	2	1054	788.2752	107.2128	9496	0
2_Peak_48990_lociStitched	chr17	55699952	55703512	2	975	1124.96	443.932	9497	0
Peak_23466	chr19	952606	953587	1	982	797.3568	116.5428	9498	0
