#HG_Serous_550_IP Enhancers
#Created from /media/Data01/Marcos/MTF/histologies/RoseRes/HG_Serous_550_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HG_Serous_550_IP.nodup.bam
#Using cutoff of 6146.2695 for Super-Enhancers
#Created on Oct 25 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HG_Serous_550_IP.nodup.bam	HG_Serous_550_Input.nodup.bam	enhancerRank	isSuper
2_Peak_28141_lociStitched	chr2	11915290	11918541	2	726	653.1259	371.5893	7030	0
1_Peak_19098_lociStitched	chr17	7455602	7456158	1	557	345.4428	63.9956	7031	0
1_Peak_27347_lociStitched	chr2	160065570	160066429	1	860	361.0377	79.8011	7032	0
1_Peak_20865_lociStitched	chr13	97909836	97910414	1	579	341.887	60.69	7033	0
1_Peak_27550_lociStitched	chr1	201083490	201084280	1	791	360.556	79.395	7034	0
2_Peak_38688_lociStitched	chr7	142976290	142977439	2	938	404.6778	123.6324	7035	0
1_Peak_27756_lociStitched	chrX	128811934	128812619	1	686	392.0255	111.1755	7036	0
1_Peak_26496_lociStitched	chr15	92410026	92410587	1	562	327.7362	46.8996	7037	0
2_Peak_26149_lociStitched	chr4	15810508	15811382	2	602	360.525	79.7088	7038	0
2_Peak_59462_lociStitched	chr19	57477899	57478923	2	853	380.416	99.7376	7039	0
1_Peak_34882_lociStitched	chr2	178217357	178218308	1	952	351.6798	71.1348	7040	0
2_Peak_37544_lociStitched	chr15	65804654	65805871	2	598	410.3724	129.9756	7041	0
1_Peak_28376_lociStitched	chr1	114525538	114526254	1	717	322.916	42.8884	7042	0
2_Peak_27380_lociStitched	chr3	105601255	105602045	2	680	329.272	49.296	7043	0
2_Peak_36627_lociStitched	chr6	89209760	89210563	2	525	369.4603	89.6148	7044	0
1_Peak_22871_lociStitched	chr14	69200688	69201258	1	571	311.334	31.521	7045	0
2_Peak_68050_lociStitched	chr14	34529087	34529963	2	701	404.7996	125.0928	7046	0
2_Peak_48795_lociStitched	chr5	67533840	67535811	2	537	409.968	130.4802	7047	0
1_Peak_23657_lociStitched	chr7	21423133	21423812	1	680	330.3335	50.8571	7048	0
1_Peak_33416_lociStitched	chr7	28449048	28449794	1	747	366.3606	86.909	7049	0
Peak_20859	chrX	153239924	153240544	1	621	345.65	66.216	7050	0
2_Peak_74188_lociStitched	chr13	110990643	110993190	2	524	565.9434	286.5375	7051	0
1_Peak_23850_lociStitched	chr13	105791817	105792440	1	624	340.5941	61.3655	7052	0
2_Peak_93012_lociStitched	chr9	20356583	20362328	2	666	904.8375	625.6305	7053	0
1_Peak_19708_lociStitched	chr1	222638926	222639357	1	432	332.5165	53.3147	7054	0
1_Peak_18012_lociStitched	chr1	180818481	180819111	1	631	337.68	58.653	7055	0
2_Peak_26932_lociStitched	chr2	232055286	232055994	2	614	356.6904	77.6676	7056	0
2_Peak_28669_lociStitched	chr22	32533685	32534510	2	648	345.345	66.33	7057	0
2_Peak_39084_lociStitched	chr7	138756930	138757692	2	677	325.9074	46.9392	7058	0
2_Peak_59004_lociStitched	chr12	26782678	26783702	2	398	369.3568	90.5216	7059	0
1_Peak_26720_lociStitched	chr17	42084562	42085083	1	522	356.8329	78.2021	7060	0
1_Peak_47607_lociStitched	chr20	47404408	47405148	1	741	353.498	74.888	7061	0
2_Peak_58631_lociStitched	chr8	94998030	95003346	2	553	817.6008	539.0424	7062	0
1_Peak_29371_lociStitched	chr10	116301329	116302051	1	723	370.5304	91.9828	7063	0
2_Peak_49466_lociStitched	chr14	91730494	91731295	2	630	347.3136	68.886	7064	0
2_Peak_37982_lociStitched	chr3	72359531	72360235	2	608	388.1152	109.824	7065	0
2_Peak_45096_lociStitched	chr16	88811750	88812789	2	725	369.7801	91.5359	7066	0
2_Peak_44934_lociStitched	chr1	41283994	41291311	2	674	1093.1598	815.1138	7067	0
2_Peak_42891_lociStitched	chr7	73644582	73645944	2	602	434.0694	156.0852	7068	0
1_Peak_22931_lociStitched	chr13	31146728	31147317	1	590	307.2224	29.3322	7069	0
2_Peak_74538_lociStitched	chr18	2769941	2770903	2	673	388.648	110.8224	7070	0
2_Peak_57749_lociStitched	chr3	149339152	149351548	2	376	1558.1772	1280.5068	7071	0
1_Peak_23653_lociStitched	chr7	128523881	128524456	1	576	314.525	36.915	7072	0
2_Peak_23952_lociStitched	chr1	165345212	165346162	2	642	373.54	95.95	7073	0
2_Peak_23396_lociStitched	chr10	96943061	96943820	2	654	398.475	121.0605	7074	0
1_Peak_14472_lociStitched	chr19	19179952	19180456	1	505	354.312	77.0112	7075	0
1_Peak_33643_lociStitched	chr16	48569749	48570381	1	633	363.7792	86.6472	7076	0
1_Peak_39009_lociStitched	chr3	140985716	140986338	1	623	351.3678	74.2668	7077	0
1_Peak_16360_lociStitched	chr6	166419129	166419751	1	623	318.5262	41.5496	7078	0
1_Peak_22696_lociStitched	chr16	710211	710892	1	682	365.9013	88.9386	7079	0
1_Peak_52536_lociStitched	chr9	94909597	94910233	1	637	336.2532	59.4024	7080	0
2_Peak_27393_lociStitched	chr3	177469345	177470086	2	439	342.2679	65.5044	7081	0
2_Peak_80505_lociStitched	chr8	134929867	134931713	2	731	465.5612	189.215	7082	0
1_Peak_23962_lociStitched	chr2	191992978	191993633	1	656	333.4605	57.116	7083	0
1_Peak_35170_lociStitched	chr8	22331435	22332164	1	730	333.4446	57.1536	7084	0
1_Peak_14732_lociStitched	chr11	123134749	123135160	1	412	357.6522	81.8712	7085	0
1_Peak_20757_lociStitched	chr6	36885811	36886391	1	581	323.118	47.56	7086	0
2_Peak_27249_lociStitched	chr11	129149191	129149999	2	715	306.4744	31.0272	7087	0
2_Peak_36457_lociStitched	chr4	47533357	47534336	2	761	366.6355	91.2428	7088	0
1_Peak_16537_lociStitched	chr14	34801054	34801542	1	489	305.6832	30.5	7089	0
2_Peak_36877_lociStitched	chr13	78051938	78052719	2	557	352.7777	77.8657	7090	0
2_Peak_44809_lociStitched	chr9	94635909	94647804	2	886	1592.7405	1317.966	7091	0
2_Peak_19377_lociStitched	chr1	172110553	172111332	2	686	327.959	53.2057	7092	0
1_Peak_21145_lociStitched	chr8	128773018	128773615	1	598	320.0517	45.6705	7093	0
1_Peak_17053_lociStitched	chr16	28321369	28321903	1	535	338.3958	64.08	7094	0
2_Peak_48680_lociStitched	chr3	45654104	45654965	2	709	333.207	58.8924	7095	0
2_Peak_39024_lociStitched	chr4	169555716	169557603	2	652	500.6211	226.44	7096	0
1_Peak_37879_lociStitched	chr16	68815863	68816740	1	878	362.4641	88.3139	7097	0
2_Peak_31511_lociStitched	chr9	87308927	87309642	2	535	331.6885	57.8435	7098	0
2_Peak_32477_lociStitched	chr9	36602787	36603698	2	658	360.1183	86.4539	7099	0
1_Peak_20602_lociStitched	chr5	172087126	172087741	1	616	286.0365	12.423	7100	0
1_Peak_18848_lociStitched	chr3	188849702	188850300	1	599	331.6508	58.305	7101	0
2_Peak_22522_lociStitched	chr4	55179789	55181803	2	636	533.5086	260.2088	7102	0
1_Peak_19669_lociStitched	chr1	178907417	178908066	1	650	330.9251	57.8908	7103	0
1_Peak_24947_lociStitched	chrX	135797550	135798086	1	537	321.1712	48.24	7104	0
1_Peak_16163_lociStitched	chr10	115784590	115785097	1	508	307.5462	34.6281	7105	0
1_Peak_16899_lociStitched	chr9	5764248	5764767	1	520	281.9727	9.0825	7106	0
2_Peak_32962_lociStitched	chr11	9688350	9689375	2	686	384.99	112.2375	7107	0
1_Peak_45195_lociStitched	chr1	185308101	185308942	1	842	320.9256	48.1893	7108	0
1_Peak_46513_lociStitched	chr1	16713060	16713851	1	792	341.712	69.4498	7109	0
1_Peak_25693_lociStitched	chr1	161176466	161177232	1	767	333.21	61.0502	7110	0
1_Peak_17723_lociStitched	chr4	185736047	185736716	1	670	365.1402	93.3255	7111	0
1_Peak_22912_lociStitched	chr11	2642464	2643169	1	706	310.6935	38.916	7112	0
1_Peak_33456_lociStitched	chr9	137536811	137537412	1	602	325.3213	53.7895	7113	0
2_Peak_40546_lociStitched	chr16	47071447	47072222	2	670	363.0875	91.9925	7114	0
1_Peak_28806_lociStitched	chr8	29230433	29231010	1	578	320.0619	48.9873	7115	0
1_Peak_34687_lociStitched	chr11	119133589	119134325	1	737	300.9504	29.8816	7116	0
1_Peak_22948_lociStitched	chr16	69725753	69726473	1	721	327.816	56.952	7117	0
1_Peak_18073_lociStitched	chr2	177502390	177502951	1	562	279.6024	8.7516	7118	0
1_Peak_34948_lociStitched	chr21	45274265	45275077	1	813	318.71	48.1516	7119	0
Peak_21480	chr12	122220327	122220977	1	651	331.76	61.23	7120	0
1_Peak_24188_lociStitched	chr22	36461707	36462315	1	609	368.5696	98.0704	7121	0
2_Peak_34320_lociStitched	chr4	57931849	57932464	2	510	324.228	53.751	7122	0
2_Peak_36083_lociStitched	chr10	7583359	7584081	2	618	320.568	50.1068	7123	0
2_Peak_28049_lociStitched	chr3	108011630	108012667	2	665	399.245	128.7954	7124	0
1_Peak_19594_lociStitched	chr1	229503879	229504407	1	529	295.2576	24.8688	7125	0
Peak_33448	chr9	130529947	130530668	1	722	362.7351	92.3601	7126	0
1_Peak_35470_lociStitched	chr5	146863959	146864718	1	760	379.6518	109.296	7127	0
Peak_40644	chr9	130558756	130559515	1	760	347.2425	76.8867	7128	0
1_Peak_21741_lociStitched	chr1	26506817	26507328	1	512	330.5659	60.3491	7129	0
2_Peak_39143_lociStitched	chr1	145606106	145607192	2	653	370.7604	100.5636	7130	0
2_Peak_29738_lociStitched	chr16	29955003	29955732	2	600	294.0786	23.9112	7131	0
1_Peak_21361_lociStitched	chr17	47647013	47647491	1	479	312.4208	42.2552	7132	0
1_Peak_23751_lociStitched	chr10	7071318	7072001	1	684	296.5586	26.4321	7133	0
1_Peak_26542_lociStitched	chr20	39768560	39769115	1	556	340.215	70.0965	7134	0
1_Peak_56294_lociStitched	chr1	211526693	211527457	1	765	346.0156	75.9416	7135	0
1_Peak_37558_lociStitched	chr2	149310207	149311066	1	860	349.613	79.7152	7136	0
2_Peak_23280_lociStitched	chr16	23515754	23516630	2	545	401.0328	131.2248	7137	0
2_Peak_22909_lociStitched	chr10	22667030	22667953	2	494	336.2489	66.5483	7138	0
1_Peak_23544_lociStitched	chr2	3699071	3699683	1	613	340.272	70.7472	7139	0
2_Peak_68520_lociStitched	chr9	33249434	33250703	2	690	407.4759	138.1941	7140	0
1_Peak_17058_lociStitched	chr17	73389442	73389963	1	522	313.3815	44.285	7141	0
2_Peak_33097_lociStitched	chr17	29923383	29924367	2	648	380.6112	111.5856	7142	0
2_Peak_25941_lociStitched	chr1	170379952	170384735	2	508	564.394	295.5894	7143	0
1_Peak_39017_lociStitched	chr3	49843161	49843695	1	535	343.362	74.5998	7144	0
2_Peak_27140_lociStitched	chr7	152358541	152365726	2	736	1064.0985	795.3795	7145	0
2_Peak_33464_lociStitched	chr9	4144940	4145754	2	683	393.7318	125.0304	7146	0
1_Peak_36296_lociStitched	chr22	23130925	23131771	1	847	329.094	60.4044	7147	0
1_Peak_39534_lociStitched	chr18	20839824	20840494	1	671	347.462	78.859	7148	0
1_Peak_26326_lociStitched	chr7	36247538	36248291	1	754	357.8256	89.2305	7149	0
1_Peak_26864_lociStitched	chr6	38742577	38743370	1	794	356.1363	87.5472	7150	0
1_Peak_28718_lociStitched	chr4	57946945	57947575	1	631	312.102	43.659	7151	0
1_Peak_15260_lociStitched	chr15	85840043	85840444	1	402	283.7877	15.3583	7152	0
2_Peak_59030_lociStitched	chr12	719122	720153	2	836	364.2523	95.9861	7153	0
1_Peak_38967_lociStitched	chr19	49298183	49298851	1	669	358.8496	90.6476	7154	0
2_Peak_73940_lociStitched	chr10	5333391	5334407	2	808	366.3696	98.2472	7155	0
1_Peak_27128_lociStitched	chr1	228074875	228075697	1	823	326.9094	58.8552	7156	0
2_Peak_27290_lociStitched	chr15	29131106	29131955	2	661	335.0154	67.1559	7157	0
1_Peak_32835_lociStitched	chr1	154129877	154130574	1	698	320.8988	53.0417	7158	0
1_Peak_47830_lociStitched	chr1	172630382	172631022	1	641	315.584	47.808	7159	0
1_Peak_16978_lociStitched	chr4	114068202	114068722	1	521	301.288	33.592	7160	0
2_Peak_37450_lociStitched	chr4	26324832	26326439	2	694	424.5694	157.1646	7161	0
1_Peak_15689_lociStitched	chr11	18357692	18358209	1	518	329.9494	62.6087	7162	0
1_Peak_30242_lociStitched	chr7	139555076	139555806	1	731	334.121	66.941	7163	0
2_Peak_53197_lociStitched	chr12	93162473	93163435	2	686	354.1122	87.061	7164	0
1_Peak_17074_lociStitched	chr6	152002534	152003095	1	562	341.3685	74.613	7165	0
1_Peak_80810_lociStitched	chr5	142563045	142563698	1	654	326.2388	59.4883	7166	0
1_Peak_20054_lociStitched	chr4	39948097	39948567	1	471	338.588	71.863	7167	0
Peak_17427	chr8	23088344	23088916	1	573	320.6632	53.9396	7168	0
1_Peak_16808_lociStitched	chr12	132258325	132258748	1	424	330.1938	63.5769	7169	0
1_Peak_18058_lociStitched	chr17	19912747	19913434	1	688	334.7064	68.1504	7170	0
2_Peak_21323_lociStitched	chr4	184643904	184644798	2	668	370.7418	104.2404	7171	0
1_Peak_20730_lociStitched	chr7	100048055	100048446	1	392	341.0302	74.6028	7172	0
1_Peak_48976_lociStitched	chr9	115994747	115995684	1	938	351.6561	85.267	7173	0
2_Peak_44639_lociStitched	chr17	73545450	73549350	2	618	634.53	368.16	7174	0
2_Peak_45234_lociStitched	chr1	36590523	36591419	2	590	359.4752	93.2736	7175	0
1_Peak_15444_lociStitched	chr3	176964771	176965354	1	584	314.7617	48.5639	7176	0
2_Peak_36465_lociStitched	chr9	79258415	79259055	2	541	315.904	49.92	7177	0
1_Peak_21047_lociStitched	chr17	38347457	38348032	1	576	299.575	33.6375	7178	0
2_Peak_71162_lociStitched	chr3	148716523	148721919	2	716	804.004	538.5208	7179	0
1_Peak_21941_lociStitched	chr10	116064085	116064666	1	582	306.0127	40.6119	7180	0
1_Peak_67972_lociStitched	chr11	44009633	44010350	1	718	340.6467	75.285	7181	0
2_Peak_32911_lociStitched	chr10	31672930	31673842	2	651	322.6656	57.456	7182	0
1_Peak_19204_lociStitched	chr9	140356609	140357129	1	521	308.62	43.732	7183	0
2_Peak_40105_lociStitched	chr4	141158541	141159488	2	550	390.164	125.2881	7184	0
1_Peak_18939_lociStitched	chr14	67652993	67653519	1	527	325.068	60.3322	7185	0
1_Peak_22123_lociStitched	chr1	8689675	8690188	1	514	298.7199	34.371	7186	0
1_Peak_27619_lociStitched	chr2	204910990	204911595	1	606	290.884	26.62	7187	0
1_Peak_29908_lociStitched	chr4	780006	780896	1	891	348.88	84.639	7188	0
1_Peak_37760_lociStitched	chr8	141849094	141849627	1	534	334.2976	70.1428	7189	0
1_Peak_25742_lociStitched	chr15	48253167	48253733	1	567	306.9984	42.8462	7190	0
1_Peak_16933_lociStitched	chr1	227729717	227730269	1	553	328.7712	64.8048	7191	0
1_Peak_26611_lociStitched	chr3	72940337	72941038	1	702	311.6646	47.8082	7192	0
1_Peak_21287_lociStitched	chr2	99682657	99683242	1	586	312.9165	49.14	7193	0
1_Peak_21356_lociStitched	chr16	4516189	4516762	1	574	319.6767	55.9248	7194	0
2_Peak_26116_lociStitched	chr20	1517482	1518401	2	561	351.2418	87.6726	7195	0
2_Peak_31326_lociStitched	chr21	47373706	47374541	2	706	319.0535	55.5275	7196	0
1_Peak_24851_lociStitched	chr2	28304029	28304745	1	717	332.582	69.1656	7197	0
1_Peak_24876_lociStitched	chr4	88938384	88939120	1	737	321.5584	58.2176	7198	0
1_Peak_19605_lociStitched	chr12	40016054	40016715	1	662	344.5132	81.2369	7199	0
2_Peak_30832_lociStitched	chr19	14213294	14214087	2	655	313.7108	50.4348	7200	0
1_Peak_24451_lociStitched	chr3	112233136	112233806	1	671	318.719	55.61	7201	0
2_Peak_45102_lociStitched	chr19	10750266	10751264	2	706	328.9408	65.868	7202	0
2_Peak_61636_lociStitched	chr4	76936788	76938011	2	568	427.8054	164.7381	7203	0
2_Peak_48708_lociStitched	chr3	66493416	66502646	2	583	1393.73	1130.675	7204	0
1_Peak_30016_lociStitched	chrX	41953231	41953896	1	666	302.841	39.9	7205	0
2_Peak_20245_lociStitched	chr2	28789432	28790253	2	652	330.1241	67.2399	7206	0
1_Peak_32196_lociStitched	chr7	100400575	100401235	1	661	345.114	82.236	7207	0
1_Peak_22719_lociStitched	chr4	40267205	40267703	1	499	310.4532	47.7582	7208	0
1_Peak_48333_lociStitched	chr17	75487742	75488604	1	863	345.662	83.0106	7209	0
1_Peak_26410_lociStitched	chr5	130545306	130545972	1	667	310.023	47.4192	7210	0
1_Peak_16907_lociStitched	chr5	82116980	82117392	1	413	287.2052	24.6788	7211	0
1_Peak_38898_lociStitched	chr14	60431983	60432581	1	599	352.8798	90.4176	7212	0
1_Peak_25667_lociStitched	chr9	128170592	128171191	1	600	328.9708	66.6687	7213	0
1_Peak_15616_lociStitched	chr19	40314862	40315207	1	346	322.023	59.8575	7214	0
2_Peak_21413_lociStitched	chr1	107993815	108002701	2	1002	1243.1514	981.0144	7215	0
1_Peak_33861_lociStitched	chr11	100997719	100998487	1	769	380.3904	118.3488	7216	0
1_Peak_27621_lociStitched	chr20	47717258	47718031	1	774	325.2784	63.386	7217	0
1_Peak_48710_lociStitched	chr3	69356217	69356874	1	658	335.2671	73.4526	7218	0
1_Peak_24417_lociStitched	chr18	33733432	33734012	1	581	287.796	25.984	7219	0
1_Peak_44226_lociStitched	chr5	173052446	173053112	1	667	352.7136	91.1088	7220	0
2_Peak_42944_lociStitched	chr8	95128216	95132685	2	647	754.3672	492.9307	7221	0
1_Peak_28776_lociStitched	chr7	128762831	128763458	1	628	299.3298	37.9335	7222	0
1_Peak_17086_lociStitched	chr10	103877278	103877673	1	396	302.096	40.843	7223	0
1_Peak_17364_lociStitched	chr13	99890399	99890929	1	531	292.295	31.058	7224	0
3_Peak_41986_lociStitched	chr11	111202514	111214830	3	683	1606.0064	1344.9072	7225	0
1_Peak_29867_lociStitched	chr3	145960023	145960747	1	725	283.5184	22.444	7226	0
3_Peak_54931_lociStitched	chr2	24553918	24565893	3	864	1518.43	1257.375	7227	0
1_Peak_27241_lociStitched	chr10	70444056	70444761	1	706	323.736	62.745	7228	0
1_Peak_13586_lociStitched	chr8	22419531	22419871	1	341	283.492	22.508	7229	0
1_Peak_17500_lociStitched	chr11	77153443	77153919	1	477	329.5348	68.7344	7230	0
1_Peak_28759_lociStitched	chr6	150218254	150218978	1	725	340.5696	79.7848	7231	0
2_Peak_44902_lociStitched	chr9	99316132	99317517	2	610	435.3055	174.6485	7232	0
1_Peak_24502_lociStitched	chr7	76898884	76899530	1	647	315.8294	55.233	7233	0
2_Peak_29810_lociStitched	chr2	234094346	234095298	2	544	345.2904	84.8232	7234	0
1_Peak_32789_lociStitched	chr18	13566802	13567561	1	760	325.9905	65.6535	7235	0
2_Peak_45324_lociStitched	chr11	18639225	18640030	2	603	293.503	33.2465	7236	0
1_Peak_27091_lociStitched	chr7	47493721	47494433	1	713	319.9728	59.808	7237	0
1_Peak_86044_lociStitched	chr10	5688016	5688722	1	707	314.3112	54.2914	7238	0
2_Peak_30476_lociStitched	chr4	110980685	110981848	2	410	366.5776	106.6471	7239	0
2_Peak_45723_lociStitched	chr2	16894286	16894959	2	562	297.3987	37.688	7240	0
2_Peak_22100_lociStitched	chr15	64480479	64481151	2	584	296.2176	36.5568	7241	0
2_Peak_103678_lociStitched	chr3	31890000	31893015	2	587	549.936	290.3445	7242	0
1_Peak_34209_lociStitched	chr19	20794421	20795083	1	663	311.6034	52.0994	7243	0
2_Peak_62046_lociStitched	chr9	135866670	135869688	2	573	582.474	323.2278	7244	0
1_Peak_14154_lociStitched	chr16	17107569	17108021	1	453	297.0996	37.8776	7245	0
1_Peak_28817_lociStitched	chr9	20480047	20480824	1	778	313.8303	55.167	7246	0
1_Peak_80732_lociStitched	chr19	35838045	35838684	1	640	322.8867	64.3473	7247	0
1_Peak_39361_lociStitched	chr13	114427607	114428256	1	650	315.6087	57.112	7248	0
1_Peak_19731_lociStitched	chr7	100660461	100660842	1	382	324.2691	65.7987	7249	0
1_Peak_30512_lociStitched	chr12	214972	215884	1	913	317.5584	59.1888	7250	0
1_Peak_26287_lociStitched	chr5	138750045	138750559	1	515	298.377	40.092	7251	0
1_Peak_21901_lociStitched	chr2	237454774	237455391	1	618	323.2463	65.0935	7252	0
1_Peak_29384_lociStitched	chr10	99320647	99321199	1	553	313.7016	55.6416	7253	0
2_Peak_59800_lociStitched	chr3	52743815	52744617	2	624	307.0056	49.0824	7254	0
1_Peak_28283_lociStitched	chr20	17592584	17593262	1	679	319.338	61.4946	7255	0
1_Peak_23063_lociStitched	chr7	152032978	152033613	1	636	291.0205	33.274	7256	0
1_Peak_16374_lociStitched	chrX	12908796	12909399	1	604	310.9068	53.2449	7257	0
1_Peak_24418_lociStitched	chr18	3623791	3624425	1	635	330.314	72.9734	7258	0
2_Peak_56135_lociStitched	chr1	218636214	218636979	2	679	302.94	45.9	7259	0
1_Peak_46810_lociStitched	chr3	193548041	193548779	1	739	371.952	115.0542	7260	0
1_Peak_40323_lociStitched	chr11	119176816	119177547	1	732	284.359	27.4856	7261	0
1_Peak_16666_lociStitched	chr3	40759834	40760281	1	448	282.9957	26.1495	7262	0
1_Peak_37653_lociStitched	chr6	11770292	11771255	1	964	389.1483	132.3162	7263	0
2_Peak_35067_lociStitched	chr5	56032179	56032952	2	650	320.1766	63.4633	7264	0
1_Peak_19251_lociStitched	chr6	10659921	10660538	1	618	337.0671	80.5802	7265	0
2_Peak_26262_lociStitched	chr20	30482600	30483562	2	494	341.1252	84.8484	7266	0
1_Peak_21183_lociStitched	chr12	105425060	105425638	1	579	309.0566	52.887	7267	0
1_Peak_24200_lociStitched	chr5	110088354	110088861	1	508	296.8992	41.0163	7268	0
Peak_28849	chr11	67201969	67202637	1	669	323.4456	67.6684	7269	0
1_Peak_31314_lociStitched	chr20	35964455	35964990	1	536	277.13	21.4535	7270	0
1_Peak_22875_lociStitched	chr18	56437898	56438502	1	605	299.4028	43.9108	7271	0
2_Peak_56070_lociStitched	chr5	79431740	79432882	2	635	352.6496	97.1842	7272	0
2_Peak_29869_lociStitched	chr3	171547799	171550759	2	483	494.32	238.872	7273	0
1_Peak_23499_lociStitched	chr18	11947470	11948021	1	552	338.1487	82.8153	7274	0
2_Peak_37694_lociStitched	chr14	78047036	78047706	2	576	316.24	60.97	7275	0
2_Peak_26399_lociStitched	chr1	59986399	59987181	2	506	297.0818	41.837	7276	0
2_Peak_104371_lociStitched	chr12	68023739	68024576	2	709	334.6326	79.8498	7277	0
2_Peak_29724_lociStitched	chr15	66069251	66080222	2	685	1369.1808	1114.6536	7278	0
2_Peak_27316_lociStitched	chr17	38108763	38109786	2	507	323.5749	69.0525	7279	0
2_Peak_45691_lociStitched	chr19	54599057	54600460	2	470	369.4099	115.3266	7280	0
2_Peak_62566_lociStitched	chr8	29107124	29110736	2	788	631.3776	377.454	7281	0
2_Peak_85954_lociStitched	chr1	224391284	224392790	2	621	391.4094	137.4978	7282	0
Peak_20007	chr19	1194390	1194858	1	469	309.2544	55.5048	7283	0
1_Peak_17512_lociStitched	chr13	113437626	113438018	1	393	310.0328	56.3696	7284	0
1_Peak_85165_lociStitched	chr19	35731348	35731955	1	608	316.7326	63.128	7285	0
1_Peak_24475_lociStitched	chr5	35853928	35854512	1	585	318.6304	65.0576	7286	0
1_Peak_28710_lociStitched	chr4	146408293	146408912	1	620	306.2812	52.7388	7287	0
1_Peak_20081_lociStitched	chr6	44026499	44026931	1	433	294.9264	41.3856	7288	0
1_Peak_27074_lociStitched	chr5	1930982	1931705	1	724	348.6306	95.1468	7289	0
1_Peak_17831_lociStitched	chr5	32020207	32020733	1	527	308.0256	54.5988	7290	0
Peak_33535	chr12	6557039	6557718	1	680	296.044	42.7091	7291	0
1_Peak_21966_lociStitched	chr13	40723824	40724400	1	577	279.936	26.6688	7292	0
1_Peak_46880_lociStitched	chr6	90660133	90660817	1	685	325.5156	72.4356	7293	0
2_Peak_100059_lociStitched	chr22	24685728	24687823	2	390	466.766	213.69	7294	0
2_Peak_69570_lociStitched	chr1	35609660	35612178	2	507	452.7364	199.6774	7295	0
1_Peak_17418_lociStitched	chr4	26343305	26343833	1	529	298.5312	45.5664	7296	0
